,data_point,u_q,coolant,stator_winding,u_d,stator_tooth,motor_speed,i_d,i_q,pm,stator_yoke,ambient,torque,profile_id
4952,4953,86.90597534179692,19.1123962402344,72.1217880249023,-96.6585922241211,58.09248352050779,4999.951171875,-138.079696655273,53.408054351806605,67.9774627685547,42.2942962646484,23.5203647613525,48.551784515380895,17
4953,4954,86.6920318603516,19.1724624633789,72.1217727661133,-96.6612396240234,58.1074638366699,4999.9580078125,-138.16043090820298,53.3763084411621,67.94699096679689,42.2739105224609,23.5025272369385,48.6207466125488,17
4954,4955,86.7597198486328,19.2280864715576,72.1217575073242,-96.6716766357422,58.1442451477051,4999.95068359375,-138.232772827148,53.4103622436524,67.9649505615234,42.23325729370121,23.469785690307603,48.5956497192383,17
4955,4956,86.94249725341801,19.2827682495117,72.1217498779297,-96.4903793334961,58.149375915527294,4999.951171875,-138.243362426758,53.4030418395996,68.028076171875,42.1877326965332,23.424768447876,48.5831832885742,17
4956,4957,87.0896759033203,19.3246917724609,72.1217422485352,-96.4227752685547,58.2090034484863,4999.95458984375,-138.320648193359,53.4023361206055,68.05477905273439,42.15993118286129,23.380050659179698,48.6444969177246,17
4957,4958,87.2525863647461,19.3739185333252,72.1217422485352,-96.30602264404301,58.2218246459961,4999.94482421875,-138.40270996093798,53.394645690918,68.00686645507811,42.1332588195801,23.342176437377898,48.5752029418945,17
4958,4959,87.3453521728516,19.4132404327393,72.1217346191406,-96.2708969116211,58.1991767883301,4999.94921875,-138.52233886718798,53.4330940246582,67.98813629150389,42.100643157959,23.314199447631804,48.5707321166992,17
4959,4960,87.31951904296871,19.4414157867432,72.1217346191406,-96.20700073242192,58.165584564209006,4999.94580078125,-138.521087646484,53.3743171691895,67.9897994995117,42.0927085876465,23.2941513061523,48.589328765869105,17
4960,4961,87.3394012451172,19.4417972564697,72.1217346191406,-96.2684478759766,58.1183662414551,4999.94873046875,-138.539840698242,53.394195556640604,67.9899826049805,42.075447082519496,23.263856887817397,48.5025024414063,17
4961,4962,87.30349731445308,19.419942855835,72.1217346191406,-96.2038345336914,58.1568794250488,4999.94970703125,-138.556640625,53.3359603881836,68.006462097168,42.0862274169922,23.2634792327881,48.506008148193395,17
4962,4963,87.2418670654297,19.3912124633789,72.1217346191406,-96.28723907470699,58.1883354187012,4999.95361328125,-138.574417114258,53.359935760498,68.05722808837889,42.1007080078125,23.270811080932603,48.5648880004883,17
4963,4964,87.1988143920899,19.317295074462898,72.1217346191406,-96.3710708618164,58.1944732666016,4999.9541015625,-138.559967041016,53.384426116943395,68.048095703125,42.157386779785206,23.3052444458008,48.6575736999512,17
4964,4965,87.2057113647461,19.2225437164307,72.1217346191406,-96.3813323974609,58.1834373474121,4999.9609375,-138.470062255859,53.4041557312012,68.0897903442383,42.2105369567871,23.3455276489258,48.627532958984396,17
4965,4966,87.08972930908199,19.1128425598145,72.1217346191406,-96.3770217895508,58.22087097167971,4999.947265625,-138.433547973633,53.386592864990206,68.07501220703129,42.231258392334,23.40110206604,48.568210601806605,17
4966,4967,87.1716537475586,19.034837722778303,72.1217346191406,-96.4518203735352,58.22261047363279,4999.9482421875,-138.333267211914,53.4168930053711,68.0149993896484,42.1563949584961,23.454896926879897,48.5772361755371,17
4967,4968,87.22348022460942,18.9323673248291,72.1217269897461,-96.4431610107422,58.219997406005895,4999.9453125,-138.24560546875,53.391960144043,67.9686126708984,42.1683464050293,23.4705982208252,48.6089057922363,17
4968,4969,87.23568725585942,18.8543262481689,72.1217269897461,-96.5215911865234,58.2335624694824,4999.951171875,-138.18630981445298,53.440402984619105,68.0151443481445,42.1537590026856,23.475839614868196,48.5672454833984,17
4969,4970,87.2110443115234,18.827434539794897,72.1217269897461,-96.5940399169922,58.240386962890604,4999.951171875,-138.117691040039,53.4380493164062,68.0602264404297,42.1577796936035,23.4945640563965,48.490848541259794,17
4970,4971,87.0109481811523,18.8344688415527,72.1217269897461,-96.5481796264649,58.2269477844238,4999.9541015625,-138.033599853516,53.3534965515137,68.0373458862305,42.13364791870121,23.547815322876,48.4612617492676,17
4971,4972,86.9764862060547,18.8475322723389,72.1217269897461,-96.6385498046875,58.2211761474609,4999.95458984375,-138.002090454102,53.39924621582029,67.9848098754883,42.1674842834473,23.6239738464355,48.497371673584006,17
4972,4973,86.89996337890621,18.893575668335,72.1217269897461,-96.6749114990234,58.217041015625,4999.94873046875,-138.024078369141,53.3957710266113,67.9870986938477,42.3132743835449,23.7183856964111,48.4478645324707,17
4973,4974,86.8703079223633,18.9892253875732,72.1217269897461,-96.74252319335942,58.221794128418,4999.94970703125,-138.067489624023,53.4412231445313,68.0535736083984,42.43027877807621,23.816993713378896,48.5499420166016,17
4974,4975,86.8801040649414,19.0848598480225,72.1217269897461,-96.64415740966801,58.2194137573242,4999.94873046875,-138.14132690429702,53.429386138915994,68.077751159668,42.4253692626953,23.930130004882802,48.6095695495605,17
4975,4976,86.88375854492192,19.161602020263697,72.1217269897461,-96.5857391357422,58.2128829956055,4999.9541015625,-138.294204711914,53.455905914306605,68.046142578125,42.4691200256348,24.0182991027832,48.645580291748,17
4976,4977,86.9923248291016,19.2219676971436,72.1217269897461,-96.4550933837891,58.227500915527294,4999.95068359375,-138.260986328125,53.4160079956055,68.0005722045898,42.5284423828125,24.0829010009766,48.6718635559082,17
4977,4978,87.1497573852539,19.2785148620605,72.1217269897461,-96.3530960083008,58.220607757568395,4999.958984375,-138.388595581055,53.429534912109396,68.02792358398439,42.4233551025391,24.143865585327102,48.6255989074707,17
4978,4979,87.3042678833008,19.3142166137695,72.1217269897461,-96.27557373046871,58.215667724609396,4999.95263671875,-138.48367309570298,53.439884185790994,68.08859252929689,42.3422698974609,24.1626930236816,48.6395416259766,17
4979,4980,87.40756225585942,19.3209018707275,72.1217498779297,-96.242919921875,58.213096618652294,4999.94775390625,-138.53971862793,53.426429748535206,68.0893402099609,42.3536262512207,24.1081695556641,48.6616744995117,17
4980,4981,87.3984146118164,19.325748443603498,72.1217575073242,-96.1453628540039,58.233436584472706,4999.94189453125,-138.59228515625,53.3944625854492,68.0146942138672,42.283622741699205,24.0432434082031,48.547332763671896,17
4981,4982,87.4020004272461,19.322576522827102,72.1217498779297,-96.1222381591797,58.242225646972706,4999.95654296875,-138.505844116211,53.3538932800293,67.9631195068359,42.266262054443395,23.978101730346697,48.5094528198242,17
4982,4983,87.3133087158203,19.2314682006836,72.1217498779297,-96.23400115966801,58.2388763427734,4999.951171875,-138.458923339844,53.382541656494105,67.981575012207,42.3358192443848,23.9527568817139,48.5444564819336,17
4983,4984,87.28988647460942,19.1155853271484,72.1217498779297,-96.28533935546871,58.243228912353494,4999.95166015625,-138.45263671875,53.4079399108887,68.05386352539061,42.31138229370121,23.9230804443359,48.527370452880895,17
4984,4985,87.22933959960942,19.0034790039062,72.1217498779297,-96.35577392578121,58.2415237426758,4999.95361328125,-138.46408081054702,53.430667877197294,68.06961059570311,42.2630004882813,23.9070472717285,48.5378761291504,17
4985,4986,87.20907592773442,18.896165847778303,72.1261978149414,-96.45755004882808,58.252845764160206,4999.95654296875,-138.437759399414,53.445838928222706,68.04397583007811,42.236053466796896,23.8966121673584,48.5739135742188,17
4986,4987,87.1613540649414,18.791671752929698,72.1249313354492,-96.5272903442383,58.2378044128418,4999.9541015625,-138.431198120117,53.4556770324707,68.0310897827148,42.18104934692379,23.8642749786377,48.591957092285206,17
4987,4988,87.0350341796875,18.685970306396502,72.12322998046879,-96.5111465454102,58.2376365661621,4999.9462890625,-138.357421875,53.42219543457029,68.0647125244141,42.1831207275391,23.7952671051025,48.679405212402294,17
4988,4989,87.0718765258789,18.6394062042236,72.1226348876953,-96.6702041625977,58.237518310546896,4999.94921875,-138.31320190429702,53.4856643676758,68.0671768188477,42.2415199279785,23.730077743530302,48.673667907714794,17
4989,4990,87.0823211669922,18.6238784790039,72.12237548828129,-96.6418609619141,58.2297134399414,4999.9462890625,-138.234390258789,53.43391418457029,68.0641021728516,42.1946144104004,23.692211151123,48.574249267578104,17
4990,4991,87.0347366333008,18.6323013305664,72.1221923828125,-96.70996856689449,58.224124908447294,4999.94873046875,-138.17678833007798,53.437717437744105,68.0927352905273,42.1397819519043,23.701515197753896,48.487155914306605,17
4991,4992,87.00885009765621,18.6432323455811,72.1220626831055,-96.71704864501949,58.215293884277294,4999.9453125,-138.08972167968798,53.4302635192871,68.1245956420898,42.1284675598145,23.693904876709,48.5424880981445,17
4992,4993,86.9796524047852,18.702077865600604,72.1219711303711,-96.6867523193359,58.2301902770996,4999.95556640625,-138.031173706055,53.4261894226074,68.13626098632811,42.144477844238295,23.665590286254897,48.540584564209006,17
4993,4994,86.78793334960942,18.7927074432373,72.1219024658203,-96.80062866210942,58.235076904296896,4999.9521484375,-138.03933715820298,53.449520111084006,68.1061248779297,42.242771148681605,23.6621475219727,48.6125297546387,17
4994,4995,86.8333053588867,18.907701492309602,72.1218490600586,-96.7360458374023,58.225070953369105,4999.947265625,-138.070495605469,53.438560485839794,68.0024261474609,42.213840484619105,23.6258163452148,48.6181297302246,17
4995,4996,86.8849945068359,19.0194053649902,72.1218185424805,-96.6379852294922,58.2526321411133,4999.9453125,-138.182510375977,53.4639167785645,67.96420288085939,42.343597412109396,23.6490669250488,48.668331146240206,17
4996,4997,86.9621124267578,19.1037540435791,72.1217956542969,-96.5062484741211,58.257907867431605,4999.9482421875,-138.308670043945,53.399929046630895,67.98968505859379,42.3565063476562,23.7144718170166,48.6585502624512,17
4997,4998,87.11695098876949,19.1648120880127,72.1217727661133,-96.38646697998051,58.2607231140137,4999.9541015625,-138.40673828125,53.410671234130895,68.0329437255859,42.288581848144496,23.7690696716309,48.6553535461426,17
4998,4999,87.2293930053711,19.207454681396502,72.12176513671879,-96.2504425048828,58.2627449035645,4999.96044921875,-138.476699829102,53.404144287109396,68.0165939331055,42.23508834838871,23.8225269317627,48.6353340148926,17
4999,5000,87.30130004882808,19.2383670806885,72.1217498779297,-96.26122283935551,58.2622604370117,4999.95947265625,-138.552841186523,53.4268569946289,68.0352249145508,42.2141227722168,23.929973602294897,48.6861686706543,17
5000,5001,87.40271759033199,19.245172500610398,72.1217498779297,-96.15355682373051,58.240692138671896,4999.94921875,-138.56233215332,53.37751770019529,68.0606536865234,42.1923484802246,24.0217094421387,48.61872863769529,17
5001,5002,87.3840103149414,19.173131942749,72.1217422485352,-96.16668701171879,58.2725028991699,4999.951171875,-138.581466674805,53.3599967956543,68.0762100219727,42.1555213928223,24.1035423278809,48.557796478271506,17
5002,5003,87.3523941040039,19.0700721740723,72.1217422485352,-96.1722640991211,58.281795501709006,4999.94775390625,-138.549499511719,53.3559379577637,68.0101318359375,42.120452880859396,24.1910285949707,48.509407043457,17
5003,5004,87.31112670898442,18.9663696289063,72.1217346191406,-96.2947845458984,58.281700134277294,4999.95263671875,-138.51974487304702,53.383472442627,67.9459075927734,42.108833312988295,24.308481216430696,48.498165130615206,17
5004,5005,87.1994171142578,18.844036102294897,72.1217346191406,-96.2842864990234,58.2816314697266,4999.9443359375,-138.421279907227,53.330387115478494,67.9472274780273,42.1747817993164,24.3385410308838,48.489566802978494,17
5005,5006,87.1913909912109,18.7094821929932,72.1217346191406,-96.427734375,58.2815818786621,4999.95068359375,-138.402297973633,53.398597717285206,68.0022506713867,42.1593360900879,24.3305339813232,48.4700241088867,17
5006,5007,87.2053451538086,18.6044845581055,72.1217346191406,-96.4356231689453,58.2815475463867,4999.953125,-138.363952636719,53.4141159057617,68.08529663085939,42.236053466796896,24.3118743896484,48.4670753479004,17
5007,5008,87.2054672241211,18.529739379882802,72.1217346191406,-96.4945602416992,58.261260986328104,4999.958984375,-138.325607299805,53.4335403442383,68.10951995849611,42.237964630127,24.3793296813965,48.4442749023438,17
5008,5009,87.1658172607422,18.4756927490234,72.1217346191406,-96.5585784912109,58.2197189331055,4999.955078125,-138.32409667968798,53.45414733886721,68.0586395263672,42.2152214050293,24.425231933593803,48.4578056335449,17
5009,5010,87.18515014648442,18.444881439209002,72.1217346191406,-96.6194534301758,58.2555465698242,4999.9453125,-138.240539550781,53.44209289550779,68.00662231445311,42.26548385620121,24.43798828125,48.425479888915994,17
5010,5011,86.98480224609371,18.449878692627,72.1217346191406,-96.7345352172852,58.2966537475586,4999.95068359375,-138.17317199707,53.4473991394043,68.00994873046879,42.178985595703104,24.5258121490478,48.474430084228494,17
5011,5012,86.9236831665039,18.4810962677002,72.1217269897461,-96.79932403564449,58.2788429260254,4999.951171875,-138.144882202148,53.4621734619141,68.0451278686523,42.1584892272949,24.606056213378896,48.5937156677246,17
5012,5013,86.887451171875,18.548397064209002,72.1217269897461,-96.7784271240234,58.273796081543,4999.94775390625,-138.097366333008,53.446353912353494,68.05490875244139,42.1737060546875,24.6627559661865,48.5636405944824,17
5013,5014,86.8686981201172,18.6156330108643,72.1217269897461,-96.7189559936523,58.2750015258789,4999.953125,-138.081100463867,53.433048248290994,67.99472045898439,42.1701431274414,24.6960468292236,48.5255317687988,17
5014,5015,86.82333374023442,18.692024230957,72.1217269897461,-96.71600341796879,58.292266845703104,4999.95361328125,-138.133987426758,53.4619483947754,67.946533203125,42.1473274230957,24.6793556213379,48.6209907531738,17
5015,5016,86.8173370361328,18.817852020263697,72.1217269897461,-96.5666122436523,58.29692077636721,4999.9599609375,-138.098785400391,53.412956237793,67.96127319335939,42.1300163269043,24.5962314605713,48.657196044921896,17
5016,5017,86.85629272460942,18.935474395752,72.1217269897461,-96.5975570678711,58.289642333984396,4999.947265625,-138.196350097656,53.4444580078125,67.99740600585939,42.10121536254879,24.5568447113037,48.740852355957,17
5017,5018,86.98571014404301,19.0399570465088,72.1217269897461,-96.4941864013672,58.287322998046896,4999.94677734375,-138.333297729492,53.427242279052706,68.015754699707,42.0603179931641,24.612154006957997,48.7357063293457,17
5018,5019,87.1831893920898,19.1054840087891,72.1217269897461,-96.3775863647461,58.2615432739258,4999.951171875,-138.42068481445298,53.421257019043,68.01071166992189,42.0474128723145,24.667921066284197,48.714202880859396,17
5019,5020,87.294189453125,19.142263412475604,72.1217269897461,-96.2781524658203,58.2710456848145,4999.94873046875,-138.535339355469,53.423770904540994,68.0060958862305,42.1799736022949,24.7214241027832,48.7123489379883,17
5020,5021,87.39929962158199,19.1026821136475,72.1217269897461,-96.2485809326172,58.2749633789063,4999.95458984375,-138.55969238281298,53.41166687011721,68.0521087646484,42.1370086669922,24.761022567749,48.6626586914062,17
5021,5022,87.3107452392578,19.0161743164062,72.1217269897461,-96.2233123779297,58.2806625366211,4999.9521484375,-138.558395385742,53.3872489929199,68.0899124145508,42.113941192627,24.787467956543,48.6464309692383,17
5022,5023,87.4060745239258,18.9187908172607,72.1217269897461,-96.1092681884766,58.281852722168,4999.95263671875,-138.490615844727,53.35456848144529,68.0445175170898,42.112846374511705,24.8132495880127,48.5103225708008,17
5023,5024,87.33116912841801,18.793392181396502,72.1217269897461,-96.1965713500977,58.30778503417971,4999.9541015625,-138.522033691406,53.3920021057129,67.9879150390625,42.1303939819336,24.839609146118196,48.4704704284668,17
5024,5025,87.2742156982422,18.6731548309326,72.1217269897461,-96.27928924560551,58.288745880127,4999.94873046875,-138.51754760742202,53.3972778320313,67.9888916015625,42.1130599975586,24.8638229370117,48.530914306640604,17
5025,5026,87.1900253295899,18.5617771148682,72.1217269897461,-96.4018402099609,58.2731742858887,4999.95166015625,-138.531341552734,53.437992095947294,68.0234832763672,42.0842399597168,24.886793136596697,48.581272125244105,17
5026,5027,87.2563095092773,18.471960067749,72.1217269897461,-96.3520050048828,58.290958404540994,4999.94677734375,-138.404006958008,53.4190330505371,68.04220581054689,42.068412780761705,24.904260635376,48.524078369140604,17
5027,5028,87.09658813476558,18.4082851409912,72.1217269897461,-96.4739456176758,58.3036994934082,4999.95703125,-138.371276855469,53.4360847473145,68.0250091552734,42.038745880127,24.9048290252686,48.595832824707,17
5028,5029,87.14645385742192,18.360576629638697,72.1217269897461,-96.53915405273442,58.2636299133301,4999.953125,-138.310485839844,53.449089050293,67.99407958984379,42.0348510742187,24.8987312316895,48.633449554443395,17
5029,5030,87.0958786010742,18.3258686065674,72.1217269897461,-96.60458374023442,58.234920501709006,4999.9580078125,-138.32531738281298,53.4422721862793,67.99349975585939,42.0301284790039,24.8935222625732,48.6262741088867,17
5030,5031,87.1684188842773,18.3344230651855,72.1217269897461,-96.65615844726558,58.2249603271484,4999.9501953125,-138.194091796875,53.439548492431605,68.05209350585939,42.0585823059082,24.8842124938965,48.6257171630859,17
5031,5032,87.0534896850586,18.3667907714844,72.1217269897461,-96.7215805053711,58.1985282897949,4999.95166015625,-138.174713134766,53.4522933959961,68.06460571289061,42.095367431640604,24.882738113403303,48.5177688598633,17
5032,5033,86.8599319458008,18.4317874908447,72.1217269897461,-96.8050689697266,58.179592132568395,4999.95947265625,-138.10452270507798,53.441066741943395,68.02455902099611,42.0956802368164,24.8838233947754,48.5482292175293,17
5033,5034,86.806884765625,18.503038406372102,72.1217269897461,-96.78894805908199,58.2161865234375,4999.95166015625,-138.087783813477,53.4352340698242,68.03591156005861,42.0640716552734,24.887159347534197,48.5289497375488,17
5034,5035,86.7962188720703,18.5916595458984,72.1217269897461,-96.77813720703121,58.220218658447294,4999.9560546875,-138.11413574218798,53.446647644043,68.07205200195311,41.9989738464355,24.8908500671387,48.61079406738279,17
5035,5036,86.8409576416016,18.7025737762451,72.1217269897461,-96.6546859741211,58.23371887207029,4999.9501953125,-138.142227172852,53.418819427490206,68.115364074707,41.9918823242188,24.868968963623,48.6207962036133,17
5036,5037,86.8864059448242,18.8183879852295,72.1217269897461,-96.6073684692383,58.24821472167971,4999.9541015625,-138.219253540039,53.439701080322294,68.11825561523439,41.9655799865723,24.824979782104503,48.655513763427706,17
5037,5038,86.9110336303711,18.883731842040998,72.1217269897461,-96.5256576538086,58.243167877197294,4999.9560546875,-138.3603515625,53.4148483276367,68.0627593994141,41.9766387939453,24.695386886596697,48.628971099853494,17
5038,5039,86.9961395263672,18.9392051696777,72.1217269897461,-96.4494400024414,58.211578369140604,4999.94775390625,-138.375549316406,53.4290237426758,67.99960327148439,41.987453460693395,24.5796756744385,48.6893920898438,17
5039,5040,87.1749038696289,18.978115081787102,72.1217269897461,-96.32970428466801,58.218845367431605,4999.9501953125,-138.485534667969,53.4235916137695,67.9937286376953,42.028003692627,24.513616561889602,48.6637382507324,17
5040,5041,87.3246231079102,18.9457931518555,72.1217269897461,-96.18029022216801,58.2375564575195,4999.94384765625,-138.52062988281298,53.3416900634766,68.0159454345703,42.033905029296896,24.4484748840332,48.563106536865206,17
5041,5042,87.30712890625,18.8723392486572,72.1217269897461,-96.2032852172852,58.2133445739746,4999.9501953125,-138.606872558594,53.33451843261721,68.001220703125,42.0159492492676,24.4450531005859,48.5115432739258,17
5042,5043,87.3445510864258,18.7696533203125,72.1217269897461,-96.2276153564453,58.2258987426758,4999.95068359375,-138.572982788086,53.3581619262695,68.01846313476561,42.0291252136231,24.378606796264602,48.574535369873104,17
5043,5044,87.3280715942383,18.640155792236303,72.1217269897461,-96.17291259765629,58.2242851257324,4999.94873046875,-138.542892456055,53.3050422668457,68.05160522460939,42.0057716369629,24.269958496093697,48.532009124755895,17
5044,5045,87.13137817382808,18.5467224121094,72.1217269897461,-96.2664794921875,58.2211990356445,4999.9541015625,-138.565567016602,53.3206977844238,68.0931243896484,42.017974853515604,24.165800094604503,48.5352058410645,17
5045,5046,87.18350219726558,18.448932647705103,72.1217269897461,-96.3017730712891,58.241172790527294,4999.95166015625,-138.491317749023,53.360279083252,68.1045684814453,42.000675201416,24.0772819519043,48.530876159668,17
5046,5047,87.18673706054692,18.386793136596697,72.1217269897461,-96.4132461547852,58.249698638915994,4999.94482421875,-138.44958496093798,53.40287780761721,68.09011840820311,41.965126037597706,24.020431518554698,48.5807495117188,17
5047,5048,87.1620635986328,18.3255977630615,72.1217269897461,-96.4587860107422,58.197925567627,4999.9501953125,-138.419509887695,53.4184417724609,68.0673980712891,41.9685935974121,23.9727840423584,48.6048355102539,17
5048,5049,87.21484375,18.282522201538104,72.1217269897461,-96.5208969116211,58.160831451415994,4999.95361328125,-138.335189819336,53.453765869140604,68.0909881591797,41.9845848083496,23.9431667327881,48.583690643310604,17
5049,5050,87.0469818115234,18.280551910400398,72.1217269897461,-96.48239135742192,58.1602973937988,4999.95849609375,-138.284378051758,53.403900146484396,68.1303329467773,42.0066566467285,23.882665634155302,48.6091156005859,17
5050,5051,87.10696411132808,18.2899703979492,72.1217269897461,-96.5894393920899,58.177276611328104,4999.94970703125,-138.19152832031298,53.42289733886721,68.1876678466797,41.9973869323731,23.829147338867198,48.515907287597706,17
5051,5052,87.1129837036133,18.313856124877898,72.1217269897461,-96.6820831298828,58.129634857177706,4999.955078125,-138.119918823242,53.436763763427706,68.20034790039061,41.9444427490234,23.7785148620605,48.5235786437988,17
5052,5053,87.0491180419922,18.3671703338623,72.1217269897461,-96.7591018676758,58.085853576660206,4999.95361328125,-138.076232910156,53.4670562744141,68.1488800048828,41.9431610107422,23.7158184051514,48.499786376953104,17
5053,5054,86.97547149658199,18.4438591003418,72.1217269897461,-96.80746459960942,58.0660552978516,4999.94921875,-138.04475402832,53.4680252075195,68.1252593994141,41.930671691894496,23.662664413452102,48.569889068603494,17
5054,5055,86.943359375,18.5240383148193,72.1217269897461,-96.7468032836914,58.113609313964794,4999.9443359375,-138.045227050781,53.450592041015604,68.1362380981445,41.994068145752,23.6294803619385,48.5965995788574,17
5055,5056,86.74026489257808,18.585407257080103,72.1217269897461,-96.71959686279301,58.1254959106445,4999.9453125,-138.130477905273,53.418529510498,68.13876342773439,42.002838134765604,23.6068801879883,48.7031402587891,17
5056,5057,86.85659790039058,18.6708488464355,72.1217269897461,-96.6147918701172,58.144626617431605,4999.95166015625,-138.171188354492,53.3986396789551,68.1223068237305,41.9676399230957,23.6289215087891,48.642482757568395,17
5057,5058,86.90811157226558,18.755056381225604,72.1217269897461,-96.5503921508789,58.164119720459006,4999.95361328125,-138.31086730957,53.4110260009766,68.0981903076172,41.981971740722706,23.6838493347168,48.67529296875,17
5058,5059,87.0942916870117,18.7967357635498,72.1217269897461,-96.4407501220703,58.1780891418457,4999.95263671875,-138.348617553711,53.3880767822266,68.1122894287109,41.919891357421896,23.757642745971697,48.65869140625,17
5059,5060,87.17828369140621,18.8022232055664,72.1217269897461,-96.4283905029297,58.163013458252,4999.9580078125,-138.500289916992,53.4247817993164,68.1377639770508,41.9246063232422,23.8036575317383,48.6282157897949,17
5060,5061,87.34143829345699,18.7753620147705,72.1217269897461,-96.32827758789058,58.188873291015604,4999.94970703125,-138.54118347168,53.404483795165994,68.1434783935547,41.940525054931605,23.853055953979503,48.5970306396484,17
5061,5062,87.2367477416992,18.7257404327393,72.1217269897461,-96.4130401611328,58.2209053039551,4999.95361328125,-138.63996887207,53.4430046081543,68.1252288818359,41.991485595703104,23.910009384155302,48.618717193603494,17
5062,5063,87.2596893310547,18.6373043060303,72.1217269897461,-96.3333282470703,58.2419281005859,4999.947265625,-138.639999389648,53.383758544921896,68.1045608520508,41.994232177734396,23.958499908447298,48.5840530395508,17
5063,5064,87.2989349365234,18.5298385620117,72.1217269897461,-96.3244857788086,58.20393371582029,4999.94384765625,-138.578872680664,53.3896903991699,68.128662109375,41.988487243652294,24.0355072021484,48.604549407959006,17
5064,5065,87.2613906860352,18.4394607543945,72.1261978149414,-96.3503036499023,58.196006774902294,4999.953125,-138.558975219727,53.4033699035645,68.1726913452148,41.991119384765604,24.119338989257802,48.5237007141113,17
5065,5066,87.2437896728516,18.3486404418945,72.1209487915039,-96.3149185180664,58.228908538818395,4999.9521484375,-138.517822265625,53.3777542114258,68.1873092651367,41.99879837036129,24.1692733764648,48.453495025634794,17
5066,5067,87.15479278564449,18.280197143554698,72.1203308105469,-96.3041839599609,58.231266021728494,4999.95263671875,-138.410781860352,53.3764152526855,68.13913726806639,41.982109069824205,24.232295989990202,48.46630859375,17
5067,5068,87.1918563842774,18.2290725708008,72.1207275390625,-96.3746795654297,58.223304748535206,4999.951171875,-138.357284545898,53.405914306640604,68.0666351318359,41.960506439209,24.2432155609131,48.44889831542971,17
5068,5069,87.25296020507808,18.1987247467041,72.1210098266602,-96.4363632202148,58.243648529052706,4999.94677734375,-138.27908325195298,53.4297294616699,68.0569305419922,41.9353790283203,24.2552127838135,48.495269775390604,17
5069,5070,87.2240829467773,18.178415298461896,72.1212158203125,-96.4806976318359,58.2331428527832,4999.95068359375,-138.256484985352,53.417442321777294,68.11761474609371,41.95981979370121,24.2664985656738,48.514842987060604,17
5070,5071,87.2364120483399,18.199144363403303,72.1213607788086,-96.5008926391602,58.225616455078104,4999.94677734375,-138.186218261719,53.4139251708984,68.1930999755859,41.983123779296896,24.2562637329102,48.45703125,17
5071,5072,87.1075897216797,18.2455787658691,72.121467590332,-96.5956573486328,58.2202224731445,4999.9482421875,-138.193206787109,53.4035453796387,68.18015289306639,41.9718437194824,24.206829071044897,48.417152404785206,17
5072,5073,86.94519805908199,18.2994174957275,72.1215438842773,-96.6349105834961,58.24626159667971,4999.95263671875,-138.08547973632798,53.3810157775879,68.0742645263672,41.9637603759766,24.1426296234131,48.473201751709006,17
5073,5074,86.9063949584961,18.3722076416016,72.12159729003909,-96.6713333129883,58.2658843994141,4999.95556640625,-138.05647277832,53.385894775390604,68.0178985595703,41.950252532959,24.0882740020752,48.4414672851563,17
5074,5075,86.8312149047852,18.455032348632802,72.1216354370117,-96.6843719482422,58.3011703491211,4999.9541015625,-138.07907104492202,53.3743553161621,68.0743408203125,41.9531135559082,24.0620269775391,48.448394775390604,17
5075,5076,86.7607040405273,18.554132461547898,72.1216583251953,-96.6637954711914,58.26374816894529,4999.94384765625,-138.168075561523,53.3737640380859,68.1161270141602,41.939727783203104,24.0564346313477,48.5985260009766,17
5076,5077,86.7296371459961,18.645452499389602,72.1216812133789,-96.65292358398442,58.2774505615234,4999.9462890625,-138.27633666992202,53.3852310180664,68.1113815307617,41.92724609375,24.060188293457,48.5814399719238,17
5077,5078,86.78809356689449,18.706821441650398,72.121696472168,-96.5974655151367,58.2718315124512,4999.95751953125,-138.35110473632798,53.38212585449221,68.0884628295898,41.92698287963871,24.042547225952102,48.609161376953104,17
5078,5079,86.7958602905273,18.7493572235107,72.1217041015625,-96.5286483764649,58.2610549926758,4999.9521484375,-138.475112915039,53.3842887878418,68.0549240112305,41.9316177368164,24.025367736816396,48.6475296020508,17
5079,5080,87.0281829833984,18.743938446044897,72.121711730957,-96.5002822875977,58.2870979309082,4999.953125,-138.527450561523,53.422393798828104,68.0632171630859,41.91371536254879,24.009075164794897,48.6892280578613,17
5080,5081,87.21959686279301,18.7083415985107,72.12171936035159,-96.34387969970699,58.2883911132813,4999.953125,-138.577285766602,53.4176559448242,68.12539672851561,41.897029876709,24.0308132171631,48.6624908447266,17
5081,5082,87.3382720947266,18.638748168945302,72.12171936035159,-96.2452011108399,58.3182601928711,4999.9560546875,-138.613082885742,53.4103012084961,68.1584930419922,41.9246253967285,24.095834732055696,48.6169281005859,17
5082,5083,87.3252334594727,18.5490894317627,72.1217269897461,-96.1898040771484,58.304931640625,4999.9541015625,-138.677001953125,53.3687210083008,68.1193695068359,41.9058113098145,24.1481494903564,48.5271072387695,17
5083,5084,87.1829299926758,18.4484748840332,72.1217269897461,-96.1532135009766,58.307926177978494,4999.95263671875,-138.65217590332,53.3149261474609,68.0731201171875,41.9106597900391,24.2231960296631,48.5319976806641,17
5084,5085,87.2607192993164,18.3595905303955,72.1217269897461,-96.2197647094727,58.28498840332029,4999.94189453125,-138.533248901367,53.328517913818395,68.10833740234379,41.912204742431605,24.350355148315398,48.506412506103494,17
